"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","88.6","","","","1"
"2018","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","85.0","","","","1"
"2019","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","87.1","","","","1"
"2020","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","80.0","","","","1"
"2021","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","95.9","","","","1"
"2022","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","101.3","","","","1"
"2023","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","99.3","","","","1"
"2024","Alberta","2021A000248","Part-time employment","Trade [41, 44-45]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368054","10.4.14.1.1","92.2","","","","1"
"2001","Alberta","2021A000248","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368042","10.4.17.1.1","10.4","","","","1"
"2002","Alberta","2021A000248","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368042","10.4.17.1.1","9.8","","","","1"
"2003","Alberta","2021A000248","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368042","10.4.17.1.1","11.0","","","","1"
"2004","Alberta","2021A000248","Part-time employment","Transportation and warehousing [48-49]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2368042","10.4.17.1.1","9.1","","","","1"
