"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","15.4","","","","1"
"2022","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","15.8","","","","1"
"2023","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.9","","","","1"
"2024","Manitoba","2021A000246","Full-time employment","Information and cultural industries [51, 71]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367002","8.3.25.1.1","16.9","","","","1"
"2001","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","20.1","","","","1"
"2002","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","20.7","","","","1"
"2003","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","19.3","","","","1"
"2004","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","18.6","","","","1"
"2005","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","22.2","","","","1"
"2006","Manitoba","2021A000246","Full-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366996","8.3.19.1.1","23.3","","","","1"
