"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.3","","","","1"
"2008","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.9","","","","1"
"2009","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.5","","","","1"
"2010","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.1","","","","1"
"2011","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.8","","","","1"
"2012","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.8","","","","1"
"2013","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.0","","","","1"
"2014","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.3","","","","1"
"2015","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.2","","","","1"
"2016","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.0","","","","1"
"2017","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.0","","","","1"
"2018","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.2","","","","1"
"2019","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","1.7","","","","1"
"2020","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.0","","","","1"
"2021","Saskatchewan","2021A000247","Part-time employment","Finance and insurance [52]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2367534","9.4.19.1.1","2.5","","","","1"
